Congress,Directory,ID,Number,Subtype,Summary,Type,Version,to_use
114,./data/114/bills/hr/hr4273/text-versions/ih,114_HR4273_IH,HR4273,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr332/text-versions/ih,115_HR332_IH,HR332,HR,1,Bills,IH,1
113,./data/113/bills/s/s369/text-versions/is,113_S369_IS,S369,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3629/text-versions/ih,114_HR3629_IH,HR3629,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr323/text-versions/ih,113_HR323_IH,HR323,HR,1,Bills,IH,1
114,./data/114/bills/s/s1604/text-versions/is,114_S1604_IS,S1604,S,1,Bills,IS,1
114,./data/114/bills/s/s3106/text-versions/is,114_S3106_IS,S3106,S,1,Bills,IS,1
114,./data/114/bills/s/s1742/text-versions/is,114_S1742_IS,S1742,S,1,Bills,IS,1
114,./data/114/bills/s/s2369/text-versions/is,114_S2369_IS,S2369,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2909/text-versions/ih,113_HR2909_IH,HR2909,HR,1,Bills,IH,1
114,./data/114/bills/s/s2405/text-versions/is,114_S2405_IS,S2405,S,1,Bills,IS,1
114,./data/114/bills/hr/hr797/text-versions/ih,114_HR797_IH,HR797,HR,1,Bills,IH,1
114,./data/114/bills/s/s3234/text-versions/is,114_S3234_IS,S3234,S,1,Bills,IS,1
113,./data/113/bills/s/s1859/text-versions/pcs,113_S1859_PCS,S1859,S,1,Bills,PCS,1
115,./data/115/bills/hr/hr734/text-versions/ih,115_HR734_IH,HR734,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1812/text-versions/ih,113_HR1812_IH,HR1812,HR,1,Bills,IH,1
114,./data/114/bills/s/s715/text-versions/is,114_S715_IS,S715,S,1,Bills,IS,1
113,./data/113/bills/s/s1980/text-versions/is,113_S1980_IS,S1980,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2863/text-versions/ih,114_HR2863_IH,HR2863,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2601/text-versions/rh,115_HR2601_RH,HR2601,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr5218/text-versions/ih,114_HR5218_IH,HR5218,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1426/text-versions/ih,115_HR1426_IH,HR1426,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr231/text-versions/ih,114_HR231_IH,HR231,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5879/text-versions/ih,113_HR5879_IH,HR5879,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr900/text-versions/ih,114_HR900_IH,HR900,HR,1,Bills,IH,1
114,./data/114/bills/s/s738/text-versions/is,114_S738_IS,S738,S,1,Bills,IS,1
114,./data/114/bills/s/s2658/text-versions/is,114_S2658_IS,S2658,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2100/text-versions/ih,113_HR2100_IH,HR2100,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr901/text-versions/ih,113_HR901_IH,HR901,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3242/text-versions/ih,113_HR3242_IH,HR3242,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2022/text-versions/ih,114_HR2022_IH,HR2022,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4171/text-versions/ih,113_HR4171_IH,HR4171,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1851/text-versions/ih,114_HR1851_IH,HR1851,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5247/text-versions/ih,114_HR5247_IH,HR5247,HR,1,Bills,IH,1
113,./data/113/bills/s/s2/text-versions/is,113_S2_IS,S2,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4799/text-versions/ih,114_HR4799_IH,HR4799,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2065/text-versions/ih,114_HR2065_IH,HR2065,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2178/text-versions/ih,115_HR2178_IH,HR2178,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3827/text-versions/ih,113_HR3827_IH,HR3827,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1081/text-versions/ih,113_HR1081_IH,HR1081,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2500/text-versions/ih,113_HR2500_IH,HR2500,HR,1,Bills,IH,1
114,./data/114/bills/s/s1884/text-versions/is,114_S1884_IS,S1884,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4998/text-versions/ih,114_HR4998_IH,HR4998,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6060/text-versions/ih,114_HR6060_IH,HR6060,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4372/text-versions/ih,113_HR4372_IH,HR4372,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1866/text-versions/ih,113_HR1866_IH,HR1866,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr298/text-versions/rh,113_HR298_RH,HR298,HR,1,Bills,RH,1
113,./data/113/bills/s/s167/text-versions/is,113_S167_IS,S167,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4447/text-versions/ih,113_HR4447_IH,HR4447,HR,1,Bills,IH,1
114,./data/114/bills/s/s1889/text-versions/is,114_S1889_IS,S1889,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2716/text-versions/ih,113_HR2716_IH,HR2716,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr151/text-versions/ih,115_HR151_IH,HR151,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2423/text-versions/ih,113_HR2423_IH,HR2423,HR,1,Bills,IH,1
114,./data/114/bills/s/s3459/text-versions/is,114_S3459_IS,S3459,S,1,Bills,IS,1
115,./data/115/bills/hr/hr228/text-versions/rds,115_HR228_RDS,HR228,HR,1,Bills,RDS,1
114,./data/114/bills/s/s2794/text-versions/is,114_S2794_IS,S2794,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6258/text-versions/ih,114_HR6258_IH,HR6258,HR,1,Bills,IH,1
113,./data/113/bills/s/s22/text-versions/is,113_S22_IS,S22,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3893/text-versions/ih,114_HR3893_IH,HR3893,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr138/text-versions/ih,114_HR138_IH,HR138,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4421/text-versions/ih,113_HR4421_IH,HR4421,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr932/text-versions/ih,114_HR932_IH,HR932,HR,1,Bills,IH,1
115,./data/115/bills/s/s529/text-versions/is,115_S529_IS,S529,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4717/text-versions/ih,114_HR4717_IH,HR4717,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5837/text-versions/ih,114_HR5837_IH,HR5837,HR,1,Bills,IH,1
113,./data/113/bills/s/s596/text-versions/is,113_S596_IS,S596,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1937/text-versions/ih,113_HR1937_IH,HR1937,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr584/text-versions/ih,114_HR584_IH,HR584,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2270/text-versions/ih,113_HR2270_IH,HR2270,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1225/text-versions/ih,113_HR1225_IH,HR1225,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1027/text-versions/ih,114_HR1027_IH,HR1027,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1322/text-versions/ih,115_HR1322_IH,HR1322,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4628/text-versions/ih,114_HR4628_IH,HR4628,HR,1,Bills,IH,1
113,./data/113/bills/s/s2663/text-versions/is,113_S2663_IS,S2663,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3510/text-versions/ih,113_HR3510_IH,HR3510,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2953/text-versions/ih,114_HR2953_IH,HR2953,HR,1,Bills,IH,1
113,./data/113/bills/s/s488/text-versions/is,113_S488_IS,S488,S,1,Bills,IS,1
115,./data/115/bills/s/s897/text-versions/is,115_S897_IS,S897,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2214/text-versions/ih,115_HR2214_IH,HR2214,HR,1,Bills,IH,1
113,./data/113/bills/s/s1386/text-versions/is,113_S1386_IS,S1386,S,1,Bills,IS,1
113,./data/113/bills/s/s106/text-versions/is,113_S106_IS,S106,S,1,Bills,IS,1
113,./data/113/bills/s/s1376/text-versions/is,113_S1376_IS,S1376,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2047/text-versions/ih,114_HR2047_IH,HR2047,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2663/text-versions/ih,113_HR2663_IH,HR2663,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1388/text-versions/ih,114_HR1388_IH,HR1388,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr237/text-versions/ih,114_HR237_IH,HR237,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3474/text-versions/ih,114_HR3474_IH,HR3474,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3085/text-versions/enr,113_HR3085_ENR,HR3085,HR,1,Bills,ENR,1
114,./data/114/bills/hr/hr6177/text-versions/ih,114_HR6177_IH,HR6177,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4743/text-versions/rh,114_HR4743_RH,HR4743,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr6186/text-versions/rh,114_HR6186_RH,HR6186,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr1553/text-versions/rh,114_HR1553_RH,HR1553,HR,1,Bills,RH,1
115,./data/115/bills/s/s1230/text-versions/is,115_S1230_IS,S1230,S,1,Bills,IS,1
114,./data/114/bills/s/s638/text-versions/is,114_S638_IS,S638,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4216/text-versions/ih,113_HR4216_IH,HR4216,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6520/text-versions/ih,114_HR6520_IH,HR6520,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr673/text-versions/ih,113_HR673_IH,HR673,HR,1,Bills,IH,1
113,./data/113/bills/s/s1873/text-versions/is,113_S1873_IS,S1873,S,1,Bills,IS,1
115,./data/115/bills/hr/hr248/text-versions/ih,115_HR248_IH,HR248,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2414/text-versions/ih,115_HR2414_IH,HR2414,HR,1,Bills,IH,1
114,./data/114/bills/s/s635/text-versions/is,114_S635_IS,S635,S,1,Bills,IS,1
114,./data/114/bills/s/s3058/text-versions/is,114_S3058_IS,S3058,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6148/text-versions/ih,114_HR6148_IH,HR6148,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5494/text-versions/ih,114_HR5494_IH,HR5494,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6195/text-versions/ih,114_HR6195_IH,HR6195,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr110/text-versions/ih,113_HR110_IH,HR110,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr692/text-versions/ih,113_HR692_IH,HR692,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr41/text-versions/ih,114_HR41_IH,HR41,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4253/text-versions/ih,114_HR4253_IH,HR4253,HR,1,Bills,IH,1
113,./data/113/bills/s/s912/text-versions/is,113_S912_IS,S912,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2730/text-versions/ih,113_HR2730_IH,HR2730,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr295/text-versions/ih,113_HR295_IH,HR295,HR,1,Bills,IH,1
114,./data/114/bills/s/s2796/text-versions/is,114_S2796_IS,S2796,S,1,Bills,IS,1
114,./data/114/bills/hr/hr51/text-versions/ih,114_HR51_IH,HR51,HR,1,Bills,IH,1
113,./data/113/bills/s/s1370/text-versions/is,113_S1370_IS,S1370,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5112/text-versions/ih,113_HR5112_IH,HR5112,HR,1,Bills,IH,1
114,./data/114/bills/s/s1677/text-versions/is,114_S1677_IS,S1677,S,1,Bills,IS,1
113,./data/113/bills/s/s557/text-versions/is,113_S557_IS,S557,S,1,Bills,IS,1
114,./data/114/bills/s/s1541/text-versions/is,114_S1541_IS,S1541,S,1,Bills,IS,1
113,./data/113/bills/hr/hr86/text-versions/ih,113_HR86_IH,HR86,HR,1,Bills,IH,1
114,./data/114/bills/s/s842/text-versions/is,114_S842_IS,S842,S,1,Bills,IS,1
113,./data/113/bills/s/s2192/text-versions/is,113_S2192_IS,S2192,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1635/text-versions/ih,115_HR1635_IH,HR1635,HR,1,Bills,IH,1
113,./data/113/bills/s/s2693/text-versions/is,113_S2693_IS,S2693,S,1,Bills,IS,1
114,./data/114/bills/s/s3175/text-versions/is,114_S3175_IS,S3175,S,1,Bills,IS,1
115,./data/115/bills/s/s146/text-versions/is,115_S146_IS,S146,S,1,Bills,IS,1
114,./data/114/bills/hr/hr377/text-versions/ih,114_HR377_IH,HR377,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1131/text-versions/ih,113_HR1131_IH,HR1131,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1289/text-versions/ih,113_HR1289_IH,HR1289,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1224/text-versions/rh,115_HR1224_RH,HR1224,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr3383/text-versions/ih,114_HR3383_IH,HR3383,HR,1,Bills,IH,1
113,./data/113/bills/s/s2021/text-versions/is,113_S2021_IS,S2021,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1133/text-versions/rh,115_HR1133_RH,HR1133,HR,1,Bills,RH,1
114,./data/114/bills/s/s277/text-versions/is,114_S277_IS,S277,S,1,Bills,IS,1
115,./data/115/bills/hr/hr3298/text-versions/enr,115_HR3298_ENR,HR3298,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr5253/text-versions/ih,113_HR5253_IH,HR5253,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4232/text-versions/ih,113_HR4232_IH,HR4232,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3227/text-versions/rh,113_HR3227_RH,HR3227,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr986/text-versions/ih,113_HR986_IH,HR986,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5706/text-versions/ih,113_HR5706_IH,HR5706,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1530/text-versions/ih,113_HR1530_IH,HR1530,HR,1,Bills,IH,1
113,./data/113/bills/s/s567/text-versions/is,113_S567_IS,S567,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3151/text-versions/ih,114_HR3151_IH,HR3151,HR,1,Bills,IH,1
114,./data/114/bills/s/s2910/text-versions/is,114_S2910_IS,S2910,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2899/text-versions/ih,115_HR2899_IH,HR2899,HR,1,Bills,IH,1
115,./data/115/bills/s/s823/text-versions/is,115_S823_IS,S823,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1166/text-versions/ih,113_HR1166_IH,HR1166,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4849/text-versions/ih,114_HR4849_IH,HR4849,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3023/text-versions/ih,113_HR3023_IH,HR3023,HR,1,Bills,IH,1
113,./data/113/bills/s/s1356/text-versions/is,113_S1356_IS,S1356,S,1,Bills,IS,1
113,./data/113/bills/s/s636/text-versions/is,113_S636_IS,S636,S,1,Bills,IS,1
114,./data/114/bills/s/s3324/text-versions/is,114_S3324_IS,S3324,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6024/text-versions/ih,114_HR6024_IH,HR6024,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5754/text-versions/ih,113_HR5754_IH,HR5754,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2255/text-versions/ih,115_HR2255_IH,HR2255,HR,1,Bills,IH,1
113,./data/113/bills/s/s1415/text-versions/is,113_S1415_IS,S1415,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2309/text-versions/ih,114_HR2309_IH,HR2309,HR,1,Bills,IH,1
115,./data/115/bills/s/s170/text-versions/is,115_S170_IS,S170,S,1,Bills,IS,1
114,./data/114/bills/s/s1226/text-versions/is,114_S1226_IS,S1226,S,1,Bills,IS,1
115,./data/115/bills/s/s1161/text-versions/is,115_S1161_IS,S1161,S,1,Bills,IS,1
115,./data/115/bills/s/s616/text-versions/is,115_S616_IS,S616,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1175/text-versions/ih,113_HR1175_IH,HR1175,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4215/text-versions/ih,113_HR4215_IH,HR4215,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3778/text-versions/ih,113_HR3778_IH,HR3778,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3384/text-versions/ih,114_HR3384_IH,HR3384,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr689/text-versions/ih,115_HR689_IH,HR689,HR,1,Bills,IH,1
113,./data/113/bills/s/s2338/text-versions/enr,113_S2338_ENR,S2338,S,1,Bills,ENR,1
113,./data/113/bills/hr/hr4689/text-versions/ih,113_HR4689_IH,HR4689,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3991/text-versions/ih,114_HR3991_IH,HR3991,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2026/text-versions/ih,114_HR2026_IH,HR2026,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5603/text-versions/ih,114_HR5603_IH,HR5603,HR,1,Bills,IH,1
113,./data/113/bills/s/s2324/text-versions/is,113_S2324_IS,S2324,S,1,Bills,IS,1
113,./data/113/bills/hr/hr265/text-versions/ih,113_HR265_IH,HR265,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4870/text-versions/ih,114_HR4870_IH,HR4870,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3698/text-versions/ih,114_HR3698_IH,HR3698,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5441/text-versions/ih,114_HR5441_IH,HR5441,HR,1,Bills,IH,1
113,./data/113/bills/s/s1923/text-versions/is,113_S1923_IS,S1923,S,1,Bills,IS,1
113,./data/113/bills/s/s2317/text-versions/is,113_S2317_IS,S2317,S,1,Bills,IS,1
114,./data/114/bills/s/s640/text-versions/is,114_S640_IS,S640,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4064/text-versions/ih,114_HR4064_IH,HR4064,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr80/text-versions/ih,114_HR80_IH,HR80,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2110/text-versions/ih,114_HR2110_IH,HR2110,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr60/text-versions/ih,114_HR60_IH,HR60,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr651/text-versions/ih,113_HR651_IH,HR651,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5815/text-versions/ih,113_HR5815_IH,HR5815,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1676/text-versions/ih,114_HR1676_IH,HR1676,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr668/text-versions/ih,115_HR668_IH,HR668,HR,1,Bills,IH,1
113,./data/113/bills/s/s342/text-versions/is,113_S342_IS,S342,S,1,Bills,IS,1
113,./data/113/bills/s/s2586/text-versions/is,113_S2586_IS,S2586,S,1,Bills,IS,1
113,./data/113/bills/s/s640/text-versions/is,113_S640_IS,S640,S,1,Bills,IS,1
115,./data/115/bills/s/s427/text-versions/is,115_S427_IS,S427,S,1,Bills,IS,1
113,./data/113/bills/s/s2993/text-versions/is,113_S2993_IS,S2993,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1924/text-versions/ih,113_HR1924_IH,HR1924,HR,1,Bills,IH,1
114,./data/114/bills/s/s2920/text-versions/is,114_S2920_IS,S2920,S,1,Bills,IS,1
114,./data/114/bills/hr/hr628/text-versions/ih,114_HR628_IH,HR628,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5591/text-versions/ih,113_HR5591_IH,HR5591,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1521/text-versions/ih,113_HR1521_IH,HR1521,HR,1,Bills,IH,1
113,./data/113/bills/s/s1961/text-versions/is,113_S1961_IS,S1961,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6386/text-versions/ih,114_HR6386_IH,HR6386,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4743/text-versions/ih,113_HR4743_IH,HR4743,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr793/text-versions/ih,114_HR793_IH,HR793,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3815/text-versions/ih,114_HR3815_IH,HR3815,HR,1,Bills,IH,1
114,./data/114/bills/s/s744/text-versions/is,114_S744_IS,S744,S,1,Bills,IS,1
113,./data/113/bills/s/s149/text-versions/is,113_S149_IS,S149,S,1,Bills,IS,1
113,./data/113/bills/s/s2352/text-versions/is,113_S2352_IS,S2352,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4397/text-versions/ih,114_HR4397_IH,HR4397,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1819/text-versions/ih,115_HR1819_IH,HR1819,HR,1,Bills,IH,1
114,./data/114/bills/s/s1582/text-versions/is,114_S1582_IS,S1582,S,1,Bills,IS,1
115,./data/115/bills/s/s927/text-versions/is,115_S927_IS,S927,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1537/text-versions/ih,114_HR1537_IH,HR1537,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr918/text-versions/rh,115_HR918_RH,HR918,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr925/text-versions/ih,114_HR925_IH,HR925,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr40/text-versions/ih,115_HR40_IH,HR40,HR,1,Bills,IH,1
114,./data/114/bills/s/s2154/text-versions/is,114_S2154_IS,S2154,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4088/text-versions/ih,114_HR4088_IH,HR4088,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1224/text-versions/ih,114_HR1224_IH,HR1224,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2054/text-versions/ih,114_HR2054_IH,HR2054,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2657/text-versions/rh,113_HR2657_RH,HR2657,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr928/text-versions/ih,113_HR928_IH,HR928,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5428/text-versions/rh,114_HR5428_RH,HR5428,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr5196/text-versions/ih,113_HR5196_IH,HR5196,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2822/text-versions/ih,113_HR2822_IH,HR2822,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1536/text-versions/ih,114_HR1536_IH,HR1536,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1672/text-versions/rh,113_HR1672_RH,HR1672,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr1586/text-versions/ih,113_HR1586_IH,HR1586,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr427/text-versions/rh,114_HR427_RH,HR427,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr1583/text-versions/ih,113_HR1583_IH,HR1583,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4951/text-versions/ih,114_HR4951_IH,HR4951,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2974/text-versions/ih,115_HR2974_IH,HR2974,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2729/text-versions/ih,114_HR2729_IH,HR2729,HR,1,Bills,IH,1
113,./data/113/bills/s/s2302/text-versions/is,113_S2302_IS,S2302,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3916/text-versions/ih,114_HR3916_IH,HR3916,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1439/text-versions/ih,114_HR1439_IH,HR1439,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2455/text-versions/ih,114_HR2455_IH,HR2455,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1172/text-versions/ih,114_HR1172_IH,HR1172,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1324/text-versions/rh,114_HR1324_RH,HR1324,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr587/text-versions/ih,113_HR587_IH,HR587,HR,1,Bills,IH,1
115,./data/115/bills/s/s508/text-versions/is,115_S508_IS,S508,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4098/text-versions/ih,113_HR4098_IH,HR4098,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1379/text-versions/ih,113_HR1379_IH,HR1379,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4176/text-versions/ih,114_HR4176_IH,HR4176,HR,1,Bills,IH,1
114,./data/114/bills/s/s3070/text-versions/is,114_S3070_IS,S3070,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3781/text-versions/ih,114_HR3781_IH,HR3781,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3573/text-versions/ih,114_HR3573_IH,HR3573,HR,1,Bills,IH,1
115,./data/115/bills/s/s292/text-versions/is,115_S292_IS,S292,S,1,Bills,IS,1
115,./data/115/bills/hr/hr272/text-versions/ih,115_HR272_IH,HR272,HR,1,Bills,IH,1
113,./data/113/bills/s/s787/text-versions/is,113_S787_IS,S787,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4615/text-versions/ih,113_HR4615_IH,HR4615,HR,1,Bills,IH,1
115,./data/115/bills/s/s28/text-versions/is,115_S28_IS,S28,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1821/text-versions/ih,114_HR1821_IH,HR1821,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3075/text-versions/ih,113_HR3075_IH,HR3075,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5014/text-versions/ih,113_HR5014_IH,HR5014,HR,1,Bills,IH,1
114,./data/114/bills/s/s1156/text-versions/is,114_S1156_IS,S1156,S,1,Bills,IS,1
114,./data/114/bills/hr/hr133/text-versions/ih,114_HR133_IH,HR133,HR,1,Bills,IH,1
114,./data/114/bills/s/s1914/text-versions/is,114_S1914_IS,S1914,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2275/text-versions/ih,114_HR2275_IH,HR2275,HR,1,Bills,IH,1
114,./data/114/bills/s/s2428/text-versions/is,114_S2428_IS,S2428,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2514/text-versions/ih,113_HR2514_IH,HR2514,HR,1,Bills,IH,1
115,./data/115/bills/s/s1617/text-versions/enr,115_S1617_ENR,S1617,S,1,Bills,ENR,1
114,./data/114/bills/hr/hr5048/text-versions/rh,114_HR5048_RH,HR5048,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr5462/text-versions/ih,114_HR5462_IH,HR5462,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2386/text-versions/ih,115_HR2386_IH,HR2386,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2211/text-versions/ih,114_HR2211_IH,HR2211,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5643/text-versions/ih,114_HR5643_IH,HR5643,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr413/text-versions/ih,114_HR413_IH,HR413,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2103/text-versions/ih,114_HR2103_IH,HR2103,HR,1,Bills,IH,1
113,./data/113/bills/s/s2679/text-versions/is,113_S2679_IS,S2679,S,1,Bills,IS,1
