Congress,Directory,ID,Number,Subtype,Summary,Type,Version,to_use
114,./data/114/bills/hr/hr2719/text-versions/ih,114_HR2719_IH,HR2719,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2990/text-versions/rh,114_HR2990_RH,HR2990,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr45/text-versions/ih,115_HR45_IH,HR45,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4400/text-versions/ih,114_HR4400_IH,HR4400,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3622/text-versions/ih,113_HR3622_IH,HR3622,HR,1,Bills,IH,1
114,./data/114/bills/s/s2797/text-versions/is,114_S2797_IS,S2797,S,1,Bills,IS,1
113,./data/113/bills/hr/hr780/text-versions/ih,113_HR780_IH,HR780,HR,1,Bills,IH,1
114,./data/114/bills/s/s2422/text-versions/rfh,114_S2422_RFH,S2422,S,1,Bills,RFH,1
113,./data/113/bills/s/s2416/text-versions/is,113_S2416_IS,S2416,S,1,Bills,IS,1
113,./data/113/bills/hr/hr819/text-versions/rh,113_HR819_RH,HR819,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr858/text-versions/ih,115_HR858_IH,HR858,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3023/text-versions/ih,115_HR3023_IH,HR3023,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4537/text-versions/ih,114_HR4537_IH,HR4537,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr472/text-versions/ih,113_HR472_IH,HR472,HR,1,Bills,IH,1
114,./data/114/bills/s/s370/text-versions/is,114_S370_IS,S370,S,1,Bills,IS,1
114,./data/114/bills/s/s2752/text-versions/is,114_S2752_IS,S2752,S,1,Bills,IS,1
113,./data/113/bills/s/s534/text-versions/is,113_S534_IS,S534,S,1,Bills,IS,1
113,./data/113/bills/s/s837/text-versions/is,113_S837_IS,S837,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2584/text-versions/ih,114_HR2584_IH,HR2584,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr4063/text-versions/ih,115_HR4063_IH,HR4063,HR,1,Bills,IH,1
114,./data/114/bills/s/s672/text-versions/is,114_S672_IS,S672,S,1,Bills,IS,1
114,./data/114/bills/hr/hr9/text-versions/rh,114_HR9_RH,HR9,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr5340/text-versions/ih,113_HR5340_IH,HR5340,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr883/text-versions/ih,113_HR883_IH,HR883,HR,1,Bills,IH,1
113,./data/113/bills/s/s573/text-versions/is,113_S573_IS,S573,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6021/text-versions/ih,114_HR6021_IH,HR6021,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1026/text-versions/ih,115_HR1026_IH,HR1026,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1069/text-versions/ih,113_HR1069_IH,HR1069,HR,1,Bills,IH,1
113,./data/113/bills/s/s110/text-versions/is,113_S110_IS,S110,S,1,Bills,IS,1
114,./data/114/bills/s/s1755/text-versions/is,114_S1755_IS,S1755,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3202/text-versions/rh,113_HR3202_RH,HR3202,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr4673/text-versions/ih,114_HR4673_IH,HR4673,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2231/text-versions/ih,115_HR2231_IH,HR2231,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5380/text-versions/ih,114_HR5380_IH,HR5380,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4388/text-versions/ih,114_HR4388_IH,HR4388,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3586/text-versions/ih,113_HR3586_IH,HR3586,HR,1,Bills,IH,1
114,./data/114/bills/s/s3123/text-versions/is,114_S3123_IS,S3123,S,1,Bills,IS,1
113,./data/113/bills/s/s2129/text-versions/is,113_S2129_IS,S2129,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1350/text-versions/ih,113_HR1350_IH,HR1350,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2103/text-versions/ih,113_HR2103_IH,HR2103,HR,1,Bills,IH,1
114,./data/114/bills/s/s1022/text-versions/is,114_S1022_IS,S1022,S,1,Bills,IS,1
113,./data/113/bills/s/s1631/text-versions/pcs,113_S1631_PCS,S1631,S,1,Bills,PCS,1
113,./data/113/bills/hr/hr5871/text-versions/ih,113_HR5871_IH,HR5871,HR,1,Bills,IH,1
113,./data/113/bills/s/s2201/text-versions/is,113_S2201_IS,S2201,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3403/text-versions/ih,114_HR3403_IH,HR3403,HR,1,Bills,IH,1
115,./data/115/bills/s/s932/text-versions/is,115_S932_IS,S932,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1805/text-versions/ih,114_HR1805_IH,HR1805,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3872/text-versions/ih,114_HR3872_IH,HR3872,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5262/text-versions/ih,114_HR5262_IH,HR5262,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4169/text-versions/ih,114_HR4169_IH,HR4169,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2676/text-versions/ih,114_HR2676_IH,HR2676,HR,1,Bills,IH,1
115,./data/115/bills/s/s1101/text-versions/is,115_S1101_IS,S1101,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5387/text-versions/ih,113_HR5387_IH,HR5387,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5657/text-versions/ih,114_HR5657_IH,HR5657,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1613/text-versions/rh,114_HR1613_RH,HR1613,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr5674/text-versions/ih,113_HR5674_IH,HR5674,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2799/text-versions/ih,114_HR2799_IH,HR2799,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3470/text-versions/ih,113_HR3470_IH,HR3470,HR,1,Bills,IH,1
115,./data/115/bills/s/s1577/text-versions/is,115_S1577_IS,S1577,S,1,Bills,IS,1
113,./data/113/bills/s/s1600/text-versions/is,113_S1600_IS,S1600,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1905/text-versions/ih,114_HR1905_IH,HR1905,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2538/text-versions/rh,114_HR2538_RH,HR2538,HR,1,Bills,RH,1
115,./data/115/bills/s/s862/text-versions/is,115_S862_IS,S862,S,1,Bills,IS,1
114,./data/114/bills/hr/hr985/text-versions/rh,114_HR985_RH,HR985,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr57/text-versions/ih,113_HR57_IH,HR57,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1049/text-versions/ih,113_HR1049_IH,HR1049,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4690/text-versions/ih,114_HR4690_IH,HR4690,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2362/text-versions/ih,114_HR2362_IH,HR2362,HR,1,Bills,IH,1
113,./data/113/bills/s/s2066/text-versions/pcs,113_S2066_PCS,S2066,S,1,Bills,PCS,1
115,./data/115/bills/s/s1175/text-versions/is,115_S1175_IS,S1175,S,1,Bills,IS,1
113,./data/113/bills/s/s2962/text-versions/is,113_S2962_IS,S2962,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5838/text-versions/ih,114_HR5838_IH,HR5838,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1389/text-versions/ih,115_HR1389_IH,HR1389,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr526/text-versions/rh,114_HR526_RH,HR526,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr1538/text-versions/ih,115_HR1538_IH,HR1538,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr60/text-versions/ih,113_HR60_IH,HR60,HR,1,Bills,IH,1
115,./data/115/bills/s/s193/text-versions/is,115_S193_IS,S193,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1245/text-versions/ih,113_HR1245_IH,HR1245,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3164/text-versions/ih,115_HR3164_IH,HR3164,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2/text-versions/pcs,113_HR2_PCS,HR2,HR,1,Bills,PCS,1
114,./data/114/bills/hr/hr4611/text-versions/ih,114_HR4611_IH,HR4611,HR,1,Bills,IH,1
114,./data/114/bills/s/s2086/text-versions/is,114_S2086_IS,S2086,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1255/text-versions/ih,113_HR1255_IH,HR1255,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5209/text-versions/ih,113_HR5209_IH,HR5209,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3074/text-versions/ih,113_HR3074_IH,HR3074,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5655/text-versions/ih,113_HR5655_IH,HR5655,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr922/text-versions/ih,113_HR922_IH,HR922,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5310/text-versions/ih,114_HR5310_IH,HR5310,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5889/text-versions/ih,113_HR5889_IH,HR5889,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2337/text-versions/ih,114_HR2337_IH,HR2337,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2875/text-versions/rh,115_HR2875_RH,HR2875,HR,1,Bills,RH,1
115,./data/115/bills/s/s63/text-versions/is,115_S63_IS,S63,S,1,Bills,IS,1
113,./data/113/bills/s/s2136/text-versions/is,113_S2136_IS,S2136,S,1,Bills,IS,1
113,./data/113/bills/s/s1449/text-versions/is,113_S1449_IS,S1449,S,1,Bills,IS,1
114,./data/114/bills/s/s56/text-versions/is,114_S56_IS,S56,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1453/text-versions/ih,114_HR1453_IH,HR1453,HR,1,Bills,IH,1
114,./data/114/bills/s/s2921/text-versions/is,114_S2921_IS,S2921,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2882/text-versions/ih,114_HR2882_IH,HR2882,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5210/text-versions/ih,113_HR5210_IH,HR5210,HR,1,Bills,IH,1
114,./data/114/bills/s/s2506/text-versions/is,114_S2506_IS,S2506,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1602/text-versions/ih,115_HR1602_IH,HR1602,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr234/text-versions/ih,115_HR234_IH,HR234,HR,1,Bills,IH,1
114,./data/114/bills/s/s2040/text-versions/enr,114_S2040_ENR,S2040,S,1,Bills,ENR,1
114,./data/114/bills/hr/hr4179/text-versions/ih,114_HR4179_IH,HR4179,HR,1,Bills,IH,1
115,./data/115/bills/s/s820/text-versions/is,115_S820_IS,S820,S,1,Bills,IS,1
114,./data/114/bills/s/s2144/text-versions/is,114_S2144_IS,S2144,S,1,Bills,IS,1
114,./data/114/bills/s/s989/text-versions/is,114_S989_IS,S989,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1195/text-versions/ih,115_HR1195_IH,HR1195,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr738/text-versions/ih,115_HR738_IH,HR738,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6530/text-versions/ih,114_HR6530_IH,HR6530,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4303/text-versions/ih,114_HR4303_IH,HR4303,HR,1,Bills,IH,1
113,./data/113/bills/s/s2625/text-versions/is,113_S2625_IS,S2625,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5699/text-versions/ih,114_HR5699_IH,HR5699,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1708/text-versions/ih,113_HR1708_IH,HR1708,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4288/text-versions/ih,113_HR4288_IH,HR4288,HR,1,Bills,IH,1
113,./data/113/bills/s/s1406/text-versions/is,113_S1406_IS,S1406,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1624/text-versions/rh,115_HR1624_RH,HR1624,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr1756/text-versions/ih,113_HR1756_IH,HR1756,HR,1,Bills,IH,1
113,./data/113/bills/s/s1110/text-versions/is,113_S1110_IS,S1110,S,1,Bills,IS,1
113,./data/113/bills/s/s911/text-versions/is,113_S911_IS,S911,S,1,Bills,IS,1
113,./data/113/bills/s/s215/text-versions/is,113_S215_IS,S215,S,1,Bills,IS,1
113,./data/113/bills/s/s92/text-versions/is,113_S92_IS,S92,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3923/text-versions/ih,114_HR3923_IH,HR3923,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3518/text-versions/ih,114_HR3518_IH,HR3518,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr265/text-versions/ih,114_HR265_IH,HR265,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr395/text-versions/ih,115_HR395_IH,HR395,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr26/text-versions/ih,113_HR26_IH,HR26,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6306/text-versions/ih,114_HR6306_IH,HR6306,HR,1,Bills,IH,1
115,./data/115/bills/s/s1099/text-versions/rfh,115_S1099_RFH,S1099,S,1,Bills,RFH,1
115,./data/115/bills/hr/hr728/text-versions/ih,115_HR728_IH,HR728,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4194/text-versions/enr,113_HR4194_ENR,HR4194,HR,1,Bills,ENR,1
114,./data/114/bills/hr/hr1998/text-versions/ih,114_HR1998_IH,HR1998,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1035/text-versions/ih,113_HR1035_IH,HR1035,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2932/text-versions/ih,114_HR2932_IH,HR2932,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4823/text-versions/ih,113_HR4823_IH,HR4823,HR,1,Bills,IH,1
113,./data/113/bills/s/s692/text-versions/is,113_S692_IS,S692,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5785/text-versions/enr,114_HR5785_ENR,HR5785,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr1544/text-versions/ih,113_HR1544_IH,HR1544,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5730/text-versions/ih,113_HR5730_IH,HR5730,HR,1,Bills,IH,1
114,./data/114/bills/s/s2518/text-versions/is,114_S2518_IS,S2518,S,1,Bills,IS,1
115,./data/115/bills/s/s78/text-versions/is,115_S78_IS,S78,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3232/text-versions/ih,113_HR3232_IH,HR3232,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4703/text-versions/ih,114_HR4703_IH,HR4703,HR,1,Bills,IH,1
115,./data/115/bills/s/s335/text-versions/is,115_S335_IS,S335,S,1,Bills,IS,1
114,./data/114/bills/s/s736/text-versions/is,114_S736_IS,S736,S,1,Bills,IS,1
114,./data/114/bills/s/s2130/text-versions/pcs,114_S2130_PCS,S2130,S,1,Bills,PCS,1
113,./data/113/bills/hr/hr2453/text-versions/ih,113_HR2453_IH,HR2453,HR,1,Bills,IH,1
113,./data/113/bills/s/s1346/text-versions/is,113_S1346_IS,S1346,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3103/text-versions/ih,114_HR3103_IH,HR3103,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4319/text-versions/ih,113_HR4319_IH,HR4319,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2102/text-versions/ih,114_HR2102_IH,HR2102,HR,1,Bills,IH,1
114,./data/114/bills/s/s1658/text-versions/is,114_S1658_IS,S1658,S,1,Bills,IS,1
114,./data/114/bills/hr/hr196/text-versions/ih,114_HR196_IH,HR196,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5157/text-versions/ih,114_HR5157_IH,HR5157,HR,1,Bills,IH,1
113,./data/113/bills/s/s975/text-versions/is,113_S975_IS,S975,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4469/text-versions/ih,114_HR4469_IH,HR4469,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5902/text-versions/ih,114_HR5902_IH,HR5902,HR,1,Bills,IH,1
115,./data/115/bills/s/s147/text-versions/is,115_S147_IS,S147,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3028/text-versions/ih,113_HR3028_IH,HR3028,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2171/text-versions/ih,115_HR2171_IH,HR2171,HR,1,Bills,IH,1
113,./data/113/bills/s/s2146/text-versions/is,113_S2146_IS,S2146,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4731/text-versions/ih,114_HR4731_IH,HR4731,HR,1,Bills,IH,1
114,./data/114/bills/s/s2603/text-versions/is,114_S2603_IS,S2603,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3395/text-versions/ih,114_HR3395_IH,HR3395,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3895/text-versions/ih,113_HR3895_IH,HR3895,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4750/text-versions/ih,114_HR4750_IH,HR4750,HR,1,Bills,IH,1
114,./data/114/bills/s/s312/text-versions/is,114_S312_IS,S312,S,1,Bills,IS,1
114,./data/114/bills/hr/hr800/text-versions/ih,114_HR800_IH,HR800,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr595/text-versions/ih,113_HR595_IH,HR595,HR,1,Bills,IH,1
115,./data/115/bills/s/s1579/text-versions/is,115_S1579_IS,S1579,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1075/text-versions/enr,114_HR1075_ENR,HR1075,HR,1,Bills,ENR,1
114,./data/114/bills/hr/hr4727/text-versions/ih,114_HR4727_IH,HR4727,HR,1,Bills,IH,1
114,./data/114/bills/s/s2736/text-versions/rfh,114_S2736_RFH,S2736,S,1,Bills,RFH,1
114,./data/114/bills/s/s391/text-versions/is,114_S391_IS,S391,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2034/text-versions/ih,114_HR2034_IH,HR2034,HR,1,Bills,IH,1
113,./data/113/bills/s/s1936/text-versions/is,113_S1936_IS,S1936,S,1,Bills,IS,1
115,./data/115/bills/s/s490/text-versions/is,115_S490_IS,S490,S,1,Bills,IS,1
115,./data/115/bills/s/s921/text-versions/is,115_S921_IS,S921,S,1,Bills,IS,1
113,./data/113/bills/s/s2823/text-versions/is,113_S2823_IS,S2823,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5022/text-versions/ih,113_HR5022_IH,HR5022,HR,1,Bills,IH,1
114,./data/114/bills/s/s2610/text-versions/is,114_S2610_IS,S2610,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1022/text-versions/ih,113_HR1022_IH,HR1022,HR,1,Bills,IH,1
114,./data/114/bills/s/s1603/text-versions/rfh,114_S1603_RFH,S1603,S,1,Bills,RFH,1
113,./data/113/bills/hr/hr422/text-versions/ih,113_HR422_IH,HR422,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1690/text-versions/rh,115_HR1690_RH,HR1690,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr2972/text-versions/ih,115_HR2972_IH,HR2972,HR,1,Bills,IH,1
114,./data/114/bills/s/s551/text-versions/is,114_S551_IS,S551,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1344/text-versions/rh,114_HR1344_RH,HR1344,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr4873/text-versions/ih,113_HR4873_IH,HR4873,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2837/text-versions/ih,115_HR2837_IH,HR2837,HR,1,Bills,IH,1
114,./data/114/bills/s/s77/text-versions/is,114_S77_IS,S77,S,1,Bills,IS,1
115,./data/115/bills/s/s1010/text-versions/is,115_S1010_IS,S1010,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5701/text-versions/rds,113_HR5701_RDS,HR5701,HR,1,Bills,RDS,1
114,./data/114/bills/s/s2900/text-versions/is,114_S2900_IS,S2900,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2717/text-versions/ih,115_HR2717_IH,HR2717,HR,1,Bills,IH,1
113,./data/113/bills/s/s921/text-versions/is,113_S921_IS,S921,S,1,Bills,IS,1
113,./data/113/bills/hr/hr897/text-versions/ih,113_HR897_IH,HR897,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2506/text-versions/ih,113_HR2506_IH,HR2506,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6190/text-versions/ih,114_HR6190_IH,HR6190,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2958/text-versions/ih,113_HR2958_IH,HR2958,HR,1,Bills,IH,1
114,./data/114/bills/s/s589/text-versions/is,114_S589_IS,S589,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1085/text-versions/ih,115_HR1085_IH,HR1085,HR,1,Bills,IH,1
113,./data/113/bills/s/s2040/text-versions/enr,113_S2040_ENR,S2040,S,1,Bills,ENR,1
114,./data/114/bills/hr/hr3070/text-versions/rh,114_HR3070_RH,HR3070,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr4108/text-versions/ih,113_HR4108_IH,HR4108,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3708/text-versions/ih,113_HR3708_IH,HR3708,HR,1,Bills,IH,1
114,./data/114/bills/s/s996/text-versions/is,114_S996_IS,S996,S,1,Bills,IS,1
113,./data/113/bills/hr/hr282/text-versions/ih,113_HR282_IH,HR282,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5573/text-versions/ih,113_HR5573_IH,HR5573,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3089/text-versions/rh,114_HR3089_RH,HR3089,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr5163/text-versions/ih,114_HR5163_IH,HR5163,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4575/text-versions/ih,114_HR4575_IH,HR4575,HR,1,Bills,IH,1
113,./data/113/bills/s/s2098/text-versions/is,113_S2098_IS,S2098,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3902/text-versions/ih,114_HR3902_IH,HR3902,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr468/text-versions/ih,115_HR468_IH,HR468,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2930/text-versions/ih,114_HR2930_IH,HR2930,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5382/text-versions/ih,113_HR5382_IH,HR5382,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2611/text-versions/rh,115_HR2611_RH,HR2611,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr4136/text-versions/ih,113_HR4136_IH,HR4136,HR,1,Bills,IH,1
113,./data/113/bills/s/s1994/text-versions/is,113_S1994_IS,S1994,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4478/text-versions/ih,113_HR4478_IH,HR4478,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5959/text-versions/ih,114_HR5959_IH,HR5959,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5633/text-versions/ih,114_HR5633_IH,HR5633,HR,1,Bills,IH,1
114,./data/114/bills/s/s2565/text-versions/is,114_S2565_IS,S2565,S,1,Bills,IS,1
114,./data/114/bills/s/s348/text-versions/is,114_S348_IS,S348,S,1,Bills,IS,1
114,./data/114/bills/s/s3298/text-versions/is,114_S3298_IS,S3298,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2196/text-versions/ih,114_HR2196_IH,HR2196,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1945/text-versions/ih,113_HR1945_IH,HR1945,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr233/text-versions/ih,114_HR233_IH,HR233,HR,1,Bills,IH,1
114,./data/114/bills/s/s1119/text-versions/is,114_S1119_IS,S1119,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5363/text-versions/ih,114_HR5363_IH,HR5363,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr901/text-versions/rh,114_HR901_RH,HR901,HR,1,Bills,RH,1
114,./data/114/bills/s/s901/text-versions/is,114_S901_IS,S901,S,1,Bills,IS,1
114,./data/114/bills/s/s713/text-versions/is,114_S713_IS,S713,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3915/text-versions/ih,113_HR3915_IH,HR3915,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2937/text-versions/ih,113_HR2937_IH,HR2937,HR,1,Bills,IH,1
115,./data/115/bills/s/s713/text-versions/is,115_S713_IS,S713,S,1,Bills,IS,1
113,./data/113/bills/s/s607/text-versions/is,113_S607_IS,S607,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1162/text-versions/rh,113_HR1162_RH,HR1162,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr604/text-versions/ih,115_HR604_IH,HR604,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3003/text-versions/ih,113_HR3003_IH,HR3003,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5687/text-versions/enr,114_HR5687_ENR,HR5687,HR,1,Bills,ENR,1
114,./data/114/bills/hr/hr4003/text-versions/ih,114_HR4003_IH,HR4003,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3205/text-versions/ih,114_HR3205_IH,HR3205,HR,1,Bills,IH,1
113,./data/113/bills/s/s658/text-versions/is,113_S658_IS,S658,S,1,Bills,IS,1
114,./data/114/bills/s/s2998/text-versions/is,114_S2998_IS,S2998,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2654/text-versions/ih,114_HR2654_IH,HR2654,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr663/text-versions/ih,114_HR663_IH,HR663,HR,1,Bills,IH,1
113,./data/113/bills/s/s632/text-versions/is,113_S632_IS,S632,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5109/text-versions/ih,114_HR5109_IH,HR5109,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr436/text-versions/ih,115_HR436_IH,HR436,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1641/text-versions/ih,115_HR1641_IH,HR1641,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3441/text-versions/ih,113_HR3441_IH,HR3441,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1707/text-versions/ih,114_HR1707_IH,HR1707,HR,1,Bills,IH,1
114,./data/114/bills/s/s3351/text-versions/is,114_S3351_IS,S3351,S,1,Bills,IS,1
115,./data/115/bills/s/s578/text-versions/is,115_S578_IS,S578,S,1,Bills,IS,1
114,./data/114/bills/hr/hr362/text-versions/ih,114_HR362_IH,HR362,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3919/text-versions/ih,115_HR3919_IH,HR3919,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5568/text-versions/ih,113_HR5568_IH,HR5568,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5577/text-versions/ih,113_HR5577_IH,HR5577,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5263/text-versions/ih,114_HR5263_IH,HR5263,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3729/text-versions/ih,113_HR3729_IH,HR3729,HR,1,Bills,IH,1
114,./data/114/bills/s/s1879/text-versions/is,114_S1879_IS,S1879,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1348/text-versions/ih,115_HR1348_IH,HR1348,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4392/text-versions/rh,114_HR4392_RH,HR4392,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr653/text-versions/rh,115_HR653_RH,HR653,HR,1,Bills,RH,1
